"timestamp","telemetry_uid","session_id","session","event_name","hostsubdomain","source","srclevel","level"
2023-09-04T04:35:23.877Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Onboard hyt1 test,feb201,menu:Recent Projects,1,3
2023-09-04T04:35:23.907Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Recent Projects,feb201,Login,0,1
2023-09-04T04:35:31.403Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Releases,feb201,menu:Recent Projects,1,2
2023-09-04T04:35:52.876Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,menu:Releases,2,3
2023-09-04T04:35:52.876Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,Segment tab Details,3,3
2023-09-04T04:36:01.450Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Comments & Attachments,feb201,Segment tab Details,3,3
2023-09-04T04:36:01.450Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Comments & Attachments,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T04:36:08.924Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T04:36:08.925Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,Segment tab Details,3,3
2023-09-04T04:54:01.866Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Recent Projects,feb201,Login,0,1
2023-09-04T04:54:02.466Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Onboard hyt1 test,feb201,menu:Recent Projects,1,3
2023-09-04T04:54:02.504Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Recent Projects,feb201,Login,0,1
2023-09-04T04:54:19.752Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Comments & Attachments,feb201,menu:Recent Projects,1,3
2023-09-04T04:54:19.756Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Comments & Attachments,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T04:54:26.676Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T04:54:26.677Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,Segment tab Details,3,3
2023-09-04T04:58:52.475Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,Segment tab Details,3,3
2023-09-04T04:58:52.475Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,Scope Execution swim board,3,3
2023-09-04T04:59:03.448Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,Scope Execution swim board,3,3
2023-09-04T04:59:03.448Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,Scope Execution swim board,3,3
2023-09-04T04:59:05.007Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Recent Projects,feb201,Login,0,1
2023-09-04T04:59:06.679Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Testing Project,feb201,Login,0,1
2023-09-04T04:59:06.713Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,menu:Recent Projects,feb201,Login,0,1
2023-09-04T04:59:10.637Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,menu:Recent Projects,1,3
2023-09-04T04:59:10.637Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,Scope Execution swim board,3,3
2023-09-04T04:59:11.037Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,Scope Execution swim board,3,3
2023-09-04T04:59:11.038Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Scope Execution swim board,feb201,Scope Execution swim board,3,3
2023-09-04T04:59:43.124Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Comments & Attachments,feb201,Scope Execution swim board,3,3
2023-09-04T04:59:43.132Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Comments & Attachments,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T04:59:46.535Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T04:59:46.535Z,-42421cc0173602a0-6377c8f05c4b04a0,-4adb4fe038f2fa40-6c61b2067a23e10,2,Segment tab Details,feb201,Segment tab Details,3,3
2023-09-03T16:16:41.667Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,Login,feb201,null,null,0
2023-09-03T16:16:43.120Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,left-panel-add,feb201,Login,0,3
2023-09-03T16:16:43.120Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,left-panel-addProject,feb201,left-panel-add,3,3
2023-09-03T16:29:45.339Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,ExecutionBoard: AddCard,feb201,left-panel-addProject,3,4
2023-09-03T16:30:38.268Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:30:41.526Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:NimbleWork Test,feb201,menu:Recent Projects,1,3
2023-09-03T16:30:41.570Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:31:12.369Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:31:13.333Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Testing Project,feb201,Login,0,1
2023-09-03T16:31:13.379Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:32:58.964Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,ExecutionBoard: AddCard,feb201,menu:Recent Projects,1,4
2023-09-03T16:33:01.356Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:33:03.570Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Testing Project,feb201,Login,0,1
2023-09-03T16:33:03.621Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:33:13.615Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,ExecutionBoard: AddCard,feb201,menu:Recent Projects,1,4
2023-09-03T16:39:37.399Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:39:38.285Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:View My Projects,feb201,menu:Recent Projects,1,2
2023-09-03T16:39:38.317Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Recent Projects,feb201,Login,0,1
2023-09-03T16:39:51.258Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Releases,feb201,menu:Recent Projects,1,2
2023-09-03T17:06:16.635Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,menu:Execution Board,feb201,menu:Recent Projects,1,2
2023-09-03T17:06:24.767Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,Segment tab Details,feb201,menu:Execution Board,2,3
2023-09-03T17:06:24.767Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,Segment tab Details,feb201,Segment tab Details,3,3
2023-09-03T17:09:11.262Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,Scope Execution swim board,feb201,Segment tab Details,3,3
2023-09-03T17:09:37.083Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,Segment tab Details,feb201,Scope Execution swim board,3,3
2023-09-03T17:09:37.084Z,-42421cc0173602a0-6377c8f05c4b04a0,2e063580-c9c0db0-2fb19b20-56521ab0,1,Segment tab Details,feb201,Segment tab Details,3,3
2023-09-11T04:37:07.054Z,-43d96960-7803ba10-12eb1f5051f5890,-705c65207e61ed90127e2ca07dc43a0,1,Login,feb201,null,null,0
2023-09-11T04:37:08.841Z,-43d96960-7803ba10-12eb1f5051f5890,-705c65207e61ed90127e2ca07dc43a0,1,menu:Portfolio Management,feb201,menu:Recent Projects,1,2
2023-09-11T04:37:08.845Z,-43d96960-7803ba10-12eb1f5051f5890,-705c65207e61ed90127e2ca07dc43a0,1,menu:Apps,feb201,Login,0,1
2023-09-11T04:37:08.871Z,-43d96960-7803ba10-12eb1f5051f5890,-705c65207e61ed90127e2ca07dc43a0,1,menu:Apps,feb201,Login,0,1
2023-09-11T04:37:08.871Z,-43d96960-7803ba10-12eb1f5051f5890,-705c65207e61ed90127e2ca07dc43a0,1,menu:Portfolio Management,feb201,menu:Recent Projects,1,2
2023-09-11T05:00:39.807Z,-43d96960-7803ba10-12eb1f5051f5890,-705c65207e61ed90127e2ca07dc43a0,1,Logout,feb201,menu:Portfolio Management,2,5
2023-09-06T10:59:27.782Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,Login,feb201,null,null,0
2023-09-06T10:59:31.571Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T11:00:01.629Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T11:01:56.365Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T11:30:02.669Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T11:31:13.791Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,Logout,feb201,menu:Nimble Café,1,5
2023-09-06T11:31:36.273Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,Login,feb201,null,null,0
2023-09-06T11:31:44.111Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T11:31:51.288Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T12:00:35.957Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T12:03:19.205Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,Logout,feb201,menu:Nimble Café,1,5
2023-09-06T12:04:55.248Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,Login,feb201,null,null,0
2023-09-06T12:05:05.604Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T12:05:17.461Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T12:32:28.009Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T12:32:49.318Z,-44549060-687e259038fbae50-1b5ea3a0,-27f0fdf0-33dcf320-5d3e3020-9d63f80,1,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:26:34.162Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,Login,feb201,null,null,0
2023-09-06T16:27:15.627Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:27:24.552Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,My Profile,feb201,Login,0,1
2023-09-06T16:27:44.531Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Recent Projects,feb201,Login,0,1
2023-09-06T16:27:45.576Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Testing Project,feb201,Login,0,1
2023-09-06T16:27:45.603Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Recent Projects,feb201,Login,0,1
2023-09-06T16:27:51.029Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,My Profile,feb201,Login,0,1
2023-09-06T16:28:14.729Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:29:06.717Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:30:49.119Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:39:01.465Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:43:49.043Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:51:06.889Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:51:19.973Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T16:53:13.937Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,Logout,feb201,menu:Nimble Café,1,5
2023-09-06T17:01:47.642Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,Login,feb201,null,null,0
2023-09-06T17:01:53.807Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,My Profile,feb201,Login,0,1
2023-09-06T17:02:13.922Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Apps,feb201,Login,0,1
2023-09-06T17:02:15.273Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Administration,feb201,menu:Recent Projects,1,2
2023-09-06T17:02:15.291Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Apps,feb201,Login,0,1
2023-09-06T17:02:19.651Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Cost Definition,feb201,menu:Recent Projects,1,2
2023-09-06T17:02:31.631Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,My Profile,feb201,Login,0,1
2023-09-06T17:02:59.898Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-06T17:04:36.958Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,My Profile,feb201,Login,0,1
2023-09-06T17:05:15.984Z,-44549060-687e259038fbae50-1b5ea3a0,-6d0620b077e84903869a4901b2bf0c0,2,menu:Nimble Café,feb201,Login,0,1
2023-09-15T10:00:58.103Z,-44549060-687e259038fbae50-1b5ea3a0,8467a201f8cd670fd0e660-b5f8c70,3,Login,feb201,null,null,0
2023-09-15T10:00:59.128Z,-44549060-687e259038fbae50-1b5ea3a0,8467a201f8cd670fd0e660-b5f8c70,3,menu:Nimble Café,feb201,Login,0,1
2023-09-15T11:00:36.733Z,-44549060-687e259038fbae50-1b5ea3a0,8467a201f8cd670fd0e660-b5f8c70,3,menu:Nimble Café,feb201,Login,0,1
2023-07-26T13:53:51.757Z,-4a596000-41ab41e01b5b64a0-13fa6160,-393a48f07271a4069ea2f90-7896a4d0,1,Login,feb201,null,null,0
2023-07-26T13:53:58.376Z,-4a596000-41ab41e01b5b64a0-13fa6160,-393a48f07271a4069ea2f90-7896a4d0,1,menu:Analytics,feb201,Login,0,1
2023-07-26T14:06:47.303Z,-4a596000-41ab41e01b5b64a0-13fa6160,-393a48f07271a4069ea2f90-7896a4d0,1,menu:Execution Board,feb201,menu:Recent Projects,1,2
2023-07-27T03:24:19.543Z,-4cfe57027f53b60-33a8ed307035e4c0,-42f778e0-73d23a90-2ef44760-7e905740,1,Login,feb201,null,null,0
2023-07-27T03:42:04.231Z,-4cfe57027f53b60-33a8ed307035e4c0,-42f778e0-73d23a90-2ef44760-7e905740,1,menu:Apps,feb201,Login,0,1
2023-09-06T10:03:35.856Z,-4ee0b660-60584ff060a180d0-1316a950,-56bd034014a44070-7dd47fc034d7670,1,Login,feb201,null,null,0
2023-08-22T11:22:51.959Z,-5366ec70-26858c908999a303c5a8780,54cae50-d928af0d6c16207fb81690,1,Login,intalio,null,null,0
2023-08-22T11:23:23.599Z,-5366ec70-26858c908999a303c5a8780,54cae50-d928af0d6c16207fb81690,1,Login,intalio,null,null,0
2023-08-22T11:23:48.262Z,-5366ec70-26858c908999a303c5a8780,54cae50-d928af0d6c16207fb81690,1,menu:Integrations,intalio,menu:Recent Projects,1,2
2023-08-22T11:23:48.297Z,-5366ec70-26858c908999a303c5a8780,54cae50-d928af0d6c16207fb81690,1,menu:Apps,intalio,Login,0,1
2023-08-18T06:03:40.394Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,Login,feb201,null,null,0
2023-08-18T06:03:55.678Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,bot open event,feb201,Login,0,1
2023-08-18T06:03:56.703Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,bot open event,feb201,Login,0,1
2023-08-18T06:04:15.123Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:Nimble Café,feb201,Login,0,1
2023-08-18T06:04:34.042Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:My Workspace,feb201,Login,0,1
2023-08-18T06:05:04.406Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:AI-Powered Similar Workitems,feb201,menu:Recent Projects,1,2
2023-08-18T06:05:25.598Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:My Workspace,feb201,Login,0,1
2023-08-18T06:25:27.756Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:AI-Powered Auto-fill Fields,feb201,menu:Recent Projects,1,2
2023-08-18T06:25:41.889Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:AI-Powered Similar Workitems,feb201,menu:Recent Projects,1,2
2023-08-18T06:25:53.245Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:AI-Powered Auto-fill Fields,feb201,menu:Recent Projects,1,2
2023-08-18T06:26:28.154Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,menu:My Workspace,feb201,Login,0,1
2023-08-18T07:14:46.451Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,All/My Cards dropdown,feb201,menu:My Workspace,1,3
2023-08-18T07:14:46.466Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,All/My Cards dropdown,feb201,All/My Cards dropdown,3,3
2023-08-18T07:14:47.266Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,All/My Cards dropdown,feb201,All/My Cards dropdown,3,3
2023-08-18T07:14:47.276Z,-54864160-143e88f047b66210-45ed100,-32a5c100-1559cf00-31d590702dd0e740,1,All/My Cards dropdown,feb201,All/My Cards dropdown,3,3
2023-09-01T05:59:04.258Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Login,m365t18061,null,null,0
2023-09-01T05:59:51.897Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Notifications,m365t18061,Login,0,1
2023-09-01T06:00:41.935Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Nimble Café,m365t18061,Login,0,1
2023-09-01T06:00:44.581Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:My Workspace,m365t18061,Login,0,1
2023-09-01T06:01:06.368Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,My Profile,m365t18061,Login,0,1
2023-09-01T06:02:16.257Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Help,m365t18061,Login,0,1
2023-09-01T06:02:18.909Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Apps,m365t18061,Login,0,1
2023-09-01T06:02:20.864Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Administration,m365t18061,menu:Recent Projects,1,2
2023-09-01T06:02:20.884Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Apps,m365t18061,Login,0,1
2023-09-01T06:02:30.574Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Integrations,m365t18061,menu:Recent Projects,1,2
2023-09-01T06:02:30.622Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Apps,m365t18061,Login,0,1
2023-09-01T06:03:40.264Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Notifications,m365t18061,Login,0,1
2023-09-01T06:04:23.482Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Notifications,m365t18061,Login,0,1
2023-09-01T06:04:32.290Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,menu:Nimble Café,m365t18061,Login,0,1
2023-09-01T06:04:34.360Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,left-panel-add,m365t18061,menu:Nimble Café,1,3
2023-09-01T06:04:34.977Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,left-panel-add,m365t18061,left-panel-add,3,3
2023-09-01T06:04:36.209Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,left-panel-addProject,m365t18061,left-panel-add,3,3
2023-09-01T06:04:36.210Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,left-panel-add,m365t18061,left-panel-addProject,3,3
2023-09-01T06:04:39.367Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,left-panel-add,m365t18061,left-panel-add,3,3
2023-09-01T06:04:40.107Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,left-panel-add,m365t18061,left-panel-add,3,3
2023-09-01T06:04:40.107Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,left-panel-addCard,m365t18061,left-panel-add,3,3
2023-09-01T06:05:00.239Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Cafe:LP settings,m365t18061,menu:Nimble Café,1,2
2023-09-01T06:05:01.383Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Cafe:LP Project News settings,m365t18061,menu:Nimble Café,1,2
2023-09-01T06:05:02.133Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Cafe:LP settings close,m365t18061,menu:Nimble Café,1,2
2023-09-01T06:05:03.516Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Cafe:CNA Setting,m365t18061,menu:Nimble Café,1,2
2023-09-01T06:05:50.767Z,-5eba0c10185dfa807b8902c0-40eb9820,-132643207e285a40-38912c00-7f182ec0,1,Logout,m365t18061,Cafe:CNA Setting,2,5
